,Unnamed: 0,Unnamed: 0.1,Localisation,Emplacement,name,date,Nombre de chambres,Prix par nuit,Nombre de voyageurs,Nombre de lits,Nombre de salles de bains,Localisation2,Vue sur le jardin_True,Vue sur la vallée_True,Vue sur la montagne_True,Baignoire_True,Sèche-cheveux_True,Bidet_True,Eau chaude_True,Lave-linge_True,Equipements de base_True,Cintres_True,Draps_True,Oreillers_True,Fer à repasser_True,Armoire_True,TV_True,Livres_True,Ventilateurs_True,Chauffage_True,Wifi_True,Cuisine_True,Four_True,Vaisselle et couverts_True,Jardin privé_True,Garage résidentiel_True,Parking gratuit_True,Ascenseur_True,Climatisation_True,Piscine_True,Vue sur le lac_True,Vue sur la baie_True,Saison,Score,Score1,Score2,Logement codé
809,809,966,"Moltrasio, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Emilia,30 sept. 2022 - 2 oct. 2022,1.0,140.0,2.0,1.0,1.0,moltrasio,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0.0,0.7516125727642122,0.599921558155447,0.6382474176329473,4.0
810,810,967,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Guido,23 sept. 2022 - 25 sept. 2022,1.0,92.0,4.0,2.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
811,811,969,"Côme, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement ⸱ Chez Rossana,30 sept. 2022 - 2 oct. 2022,0.0,80.0,2.0,1.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
812,812,970,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Gabri,9 sept. 2022 - 11 sept. 2022,1.0,102.0,4.0,1.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
813,813,972,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Patricia,23 sept. 2022 - 25 sept. 2022,1.0,70.0,4.0,2.0,1.0,côme,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
814,814,973,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : logement ⸱ Chez Vale E Mario,30 sept. 2022 - 2 oct. 2022,1.0,90.0,4.0,2.0,1.0,côme,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,5.0
815,815,974,"Côme, Lombarofa, Italie","Emplacement5,0",Chambre privée dans : appartement ⸱ Chez B&B Al Porticciolo Di Sant'Agostino,23 sept. 2022 - 25 sept. 2022,2.0,80.0,4.0,2.0,2.0,côme,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,1.0
816,816,975,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement en résidence ⸱ Chez Vale E Mario,23 sept. 2022 - 25 sept. 2022,1.0,120.0,2.0,1.0,1.0,côme,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
817,817,976,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Mirco,16 sept. 2022 - 18 sept. 2022,1.0,70.0,6.0,4.0,1.0,côme,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
818,818,977,"Côme, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement ⸱ Chez Sara,30 sept. 2022 - 2 oct. 2022,3.0,180.0,6.0,3.0,2.0,côme,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
819,819,978,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Stefania,2 sept. 2022 - 4 sept. 2022,3.0,100.0,5.0,4.0,2.0,côme,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
820,820,979,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Rent All Como,30 sept. 2022 - 2 oct. 2022,1.0,92.0,2.0,1.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
821,821,980,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Alessandro,23 sept. 2022 - 25 sept. 2022,1.0,114.0,4.0,2.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
822,822,981,"Moltrasio, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Emilia,23 sept. 2022 - 25 sept. 2022,1.0,140.0,2.0,1.0,1.0,moltrasio,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0.0,0.7516125727642122,0.599921558155447,0.6382474176329473,4.0
823,823,982,"Galbiate, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement ⸱ Chez Fulvio,30 sept. 2022 - 2 oct. 2022,1.0,48.0,5.0,3.0,1.0,galbiate,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0.0,0.3297859208294876,0.2984170995367119,-0.0115028619867415,4.0
824,824,983,"Côme, Lombarofa, Italie","Emplacement4,6",Logement entier : appartement ⸱ Chez Angelo,30 sept. 2022 - 2 oct. 2022,1.0,69.0,4.0,1.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
825,825,984,"Cernobbio, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Kerry,16 sept. 2022 - 18 sept. 2022,1.0,70.0,2.0,1.0,1.0,cernobbio,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0.9030658662885492,0.6666907078601589,0.8362400906322248,4.0
826,826,985,"Nesso, Como, Italie","Emplacement4,7",Chambre privée dans : chambre d'hôtes ⸱ Chez Ettore Maria,16 sept. 2022 - 18 sept. 2022,1.0,55.0,2.0,1.0,1.0,nesso,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0.0,0.2988993276815751,0.1578016255820545,0.0685890651517421,1.0
827,827,986,"Côme, Lombarofa, Italie","Emplacement4,7",Logement entier : loft ⸱ Chez The House Of Travelers,2 sept. 2022 - 4 sept. 2022,1.0,89.0,4.0,3.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,6.0
828,828,987,"Côme, Lombarofa, Italie","Emplacement4,9",Chambre privée dans : appartement ⸱ Chez Marti,2 sept. 2022 - 4 sept. 2022,1.0,60.0,1.0,1.0,1.0,côme,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,1.0
829,829,988,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Irene,30 sept. 2022 - 2 oct. 2022,1.0,85.0,4.0,1.0,1.0,côme,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
830,830,990,"Pognana Lario, Lombarofa, Italie","Emplacement4,5",Logement entier : logement de vacances ⸱ Chez Mara,30 sept. 2022 - 2 oct. 2022,2.0,65.0,6.0,4.0,1.0,pognana lario,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0.0,0.2482455371882951,0.1197601126002089,0.0859543677372211,5.0
831,831,991,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement en résidence ⸱ Chez Federico,30 sept. 2022 - 2 oct. 2022,1.0,150.0,4.0,2.0,1.0,côme,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
832,832,992,"Lezzeno, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement ⸱ Chez Adriana,9 sept. 2022 - 11 sept. 2022,1.0,70.0,5.0,3.0,1.0,lezzeno,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0.506530001165745,0.3577657426106119,0.2296803591609717,4.0
833,833,993,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : logement ⸱ Chez Vale E Mario,23 sept. 2022 - 25 sept. 2022,1.0,90.0,4.0,2.0,1.0,côme,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,5.0
834,834,995,"Gittana, Lombarofa, Italie","Emplacement4,6",Chambre privée dans : chambre d'hôtes ⸱ Chez Elena,16 sept. 2022 - 18 sept. 2022,1.0,40.0,2.0,1.0,1.0,gittana,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0.0,-0.2057558689182074,-0.222232421516433,-0.8895267519731,1.0
835,835,996,"Dervio, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Luca,16 sept. 2022 - 18 sept. 2022,0.0,69.0,3.0,2.0,1.0,dervio,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0.0,0.1582008724235818,0.0650449788874601,-0.5613695333043418,4.0
836,836,997,"Côme, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement ⸱ Chez Rossana,2 sept. 2022 - 4 sept. 2022,0.0,80.0,2.0,1.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
837,837,998,"Côme, Lombarofa, Italie","Emplacement4,7",Chambre dans hôtel ⸱ Chez Davide,30 sept. 2022 - 2 oct. 2022,1.0,90.0,2.0,2.0,1.0,côme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,1.0
838,838,999,"Sala Comacina, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Elena,30 sept. 2022 - 2 oct. 2022,1.0,90.0,2.0,1.0,1.0,sala comacina,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.0,0.6241285337438126,0.4611057200555997,0.3269924955576551,4.0
839,839,1000,"Côme, Lombarofa, Italie","Emplacement5,0",Chambre privée dans : appartement ⸱ Chez B&B Al Porticciolo Di Sant'Agostino,30 sept. 2022 - 2 oct. 2022,2.0,80.0,4.0,2.0,2.0,côme,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,1.0
840,840,1001,"Lezzeno, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Mattia,23 sept. 2022 - 25 sept. 2022,4.0,190.0,6.0,6.0,2.0,lezzeno,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0.506530001165745,0.3577657426106119,0.2296803591609717,4.0
841,841,1002,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Franco,9 sept. 2022 - 11 sept. 2022,2.0,200.0,6.0,5.0,1.0,côme,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
842,842,1003,"Moltrasio, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Emilia,9 sept. 2022 - 11 sept. 2022,1.0,118.0,4.0,2.0,1.0,moltrasio,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0.0,0.7516125727642122,0.599921558155447,0.6382474176329473,4.0
843,843,1004,"Sala Comacina, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Elena,23 sept. 2022 - 25 sept. 2022,1.0,75.0,4.0,2.0,1.0,sala comacina,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0.0,0.6241285337438126,0.4611057200555997,0.3269924955576551,4.0
844,844,1005,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Pietro,23 sept. 2022 - 25 sept. 2022,1.0,150.0,4.0,4.0,1.0,côme,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
845,845,1008,"Primaluna, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement en résidence ⸱ Chez Roberto,16 sept. 2022 - 18 sept. 2022,1.0,25.0,3.0,2.0,1.0,primaluna,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0
846,846,1010,"Côme, Lombarofa, Italie","Emplacement3,7",Chambre privée dans : chalet ⸱ Chez Yune,23 sept. 2022 - 25 sept. 2022,1.0,85.0,2.0,2.0,1.0,côme,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,3.0
847,847,1011,"Molina, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Serena,23 sept. 2022 - 25 sept. 2022,0.0,120.0,3.0,2.0,1.0,molina,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0.0,0.9606686905479072,0.7667523407380212,0.804344108209005,4.0
848,848,1012,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Olivia,30 sept. 2022 - 2 oct. 2022,1.0,90.0,4.0,2.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
849,849,1013,"Onno, Lombarofa, Italie","Emplacement4,8",Logement entier : logement ⸱ Chez Paolino,23 sept. 2022 - 25 sept. 2022,1.0,38.0,4.0,3.0,1.0,onno,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,1.639618138424821,0.639618138424821,1.279236276849642,5.0
850,850,1015,"Côme, Lombarofa, Italie",empty,Logement entier : appartement ⸱ Chez Maria,30 sept. 2022 - 2 oct. 2022,1.0,117.0,4.0,1.0,1.0,côme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
851,851,1018,"Côme, Lombarofa, Italie","Emplacement4,9",Chambre privée dans : chambre d'hôtes ⸱ Chez Lidia,2 sept. 2022 - 4 sept. 2022,3.0,120.0,5.0,3.0,2.0,côme,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,1.0
852,852,1022,"Fino Mornasco, Lombarofa, Italie","Emplacement4,7",Logement entier : maison d'hôtes ⸱ Chez Anna,30 sept. 2022 - 2 oct. 2022,0.0,38.0,2.0,1.0,1.0,fino mornasco,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0
853,853,1023,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Benedetta,16 sept. 2022 - 18 sept. 2022,2.0,195.0,6.0,3.0,1.0,côme,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
854,854,1024,"Côme, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Rossana,9 sept. 2022 - 11 sept. 2022,0.0,80.0,2.0,1.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
855,855,1025,"Moltrasio, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Emilia,30 sept. 2022 - 2 oct. 2022,1.0,112.0,4.0,2.0,1.0,moltrasio,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0.0,0.7516125727642122,0.599921558155447,0.6382474176329473,4.0
856,856,1026,"Moltrasio, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Giovanni,30 sept. 2022 - 2 oct. 2022,1.0,98.0,4.0,1.0,1.0,moltrasio,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.0,0.7516125727642122,0.599921558155447,0.6382474176329473,4.0
857,857,1027,"Palanzo, Lombarofa, Italie","Emplacement4,8",Chambre privée dans : logement ⸱ Chez Sara,23 sept. 2022 - 25 sept. 2022,1.0,50.0,2.0,1.0,1.0,palanzo,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.5606383941273089,0.4332619682717955,0.3541944800461633,2.0
858,858,1028,"Côme, Lombarofa, Italie","Emplacement4,3",Logement entier : appartement ⸱ Chez Marta,30 sept. 2022 - 2 oct. 2022,1.0,55.0,3.0,2.0,1.0,côme,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
859,859,1029,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement en résidence ⸱ Chez Rita Ed Emanuela,2 sept. 2022 - 4 sept. 2022,1.0,92.0,4.0,2.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
860,860,1030,"Lezzeno, Lombarofa, Italie","Emplacement4,8",Chambre privée dans : chambre d'hôtes ⸱ Chez Linda E Luigi,30 sept. 2022 - 2 oct. 2022,1.0,110.0,2.0,1.0,1.0,lezzeno,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.506530001165745,0.3577657426106119,0.2296803591609717,1.0
861,861,1031,"Côme, Lombarofa, Italie",empty,Logement entier : appartement ⸱ Chez Manu,30 sept. 2022 - 2 oct. 2022,1.0,105.0,4.0,1.0,1.0,côme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
862,862,1032,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement en résidence ⸱ Chez Greta,2 sept. 2022 - 4 sept. 2022,1.0,70.0,3.0,2.0,1.0,côme,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
863,863,1034,"Nesso, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Ettore Maria,30 sept. 2022 - 2 oct. 2022,2.0,92.0,4.0,2.0,1.0,nesso,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.0,0.2988993276815751,0.1578016255820545,0.0685890651517421,4.0
864,864,1035,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Palazzo,30 sept. 2022 - 2 oct. 2022,3.0,219.0,8.0,5.0,3.0,côme,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
865,865,1036,"Côme, Lombarofa, Italie","Emplacement4,6",Logement entier : appartement ⸱ Chez Angelo,9 sept. 2022 - 11 sept. 2022,1.0,82.0,4.0,1.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
866,866,1037,"Brunate, Lombarofa, Italie","Emplacement4,7",Logement entier : appartement ⸱ Chez Felicitas,23 sept. 2022 - 25 sept. 2022,1.0,69.0,3.0,2.0,1.0,brunate,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.0,0.60213251543324,0.5084581289831881,0.5007005345263187,4.0
867,867,1038,"Moltrasio, Lombarofa, Italie","Emplacement4,8",Logement entier : logement ⸱ Chez Sara,23 sept. 2022 - 25 sept. 2022,1.0,145.0,4.0,2.0,1.0,moltrasio,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0.0,0.7516125727642122,0.599921558155447,0.6382474176329473,5.0
868,868,1039,"Côme, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Lisa,30 sept. 2022 - 2 oct. 2022,3.0,145.0,6.0,4.0,2.0,côme,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
869,869,1040,"Onno - Oliveto Lario, Italie","Emplacement4,9",Chambre privée dans : chambre d'hôtes ⸱ Chez Laura,30 sept. 2022 - 2 oct. 2022,1.0,65.0,2.0,1.0,1.0,onno - oliveto lario,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
870,870,1041,"Cavallasca, Lombarofa, Italie","Emplacement4,6",Logement entier : appartement ⸱ Chez Simone,2 sept. 2022 - 4 sept. 2022,2.0,45.0,5.0,4.0,1.0,cavallasca,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0
871,871,1042,"Moltrasio, Lombarofa, Italie","Emplacement4,8",Logement entier : appartement ⸱ Chez Giovanni,23 sept. 2022 - 25 sept. 2022,1.0,97.0,4.0,1.0,1.0,moltrasio,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.0,0.7516125727642122,0.599921558155447,0.6382474176329473,4.0
872,872,1043,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Miriam,30 sept. 2022 - 2 oct. 2022,1.0,135.0,5.0,3.0,1.0,côme,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
873,873,1044,"Lezzeno, Lombarofa, Italie","Emplacement4,9",Chambre privée dans : chambre d'hôtes ⸱ Chez Linda E Luigi,23 sept. 2022 - 25 sept. 2022,1.0,110.0,2.0,1.0,1.0,lezzeno,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0.0,0.506530001165745,0.3577657426106119,0.2296803591609717,1.0
874,874,1046,"Cernobbio, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez Gabriella,30 sept. 2022 - 2 oct. 2022,1.0,123.0,2.0,1.0,1.0,cernobbio,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0.0,0.9030658662885492,0.6666907078601589,0.8362400906322248,4.0
875,875,1049,"Blevio, Lombarofa, Italie","Emplacement4,3",Logement entier : cottage ⸱ Chez Giada,23 sept. 2022 - 25 sept. 2022,1.0,100.0,2.0,1.0,1.0,blevio,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.0,0.5398034801943268,0.2075663000484014,0.4693977522706991,5.0
876,876,1050,"Côme, Lombarofa, Italie","Emplacement5,0",Logement entier : appartement ⸱ Chez Luisa&Armen,30 sept. 2022 - 2 oct. 2022,1.0,127.0,4.0,2.0,1.0,côme,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
877,877,1051,"Côme, Lombarofa, Italie","Emplacement4,9",Logement entier : appartement ⸱ Chez The House Of Travelers,23 sept. 2022 - 25 sept. 2022,1.0,109.0,2.0,1.0,1.0,côme,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0.8659905893408593,0.6803338171262701,0.8659905893408593,4.0
878,878,1052,"Bellagio, Lombarofa, Italie","Emplacement5,0",Logement entier : loft ⸱ Chez Caterina,2 sept. 2022 - 4 sept. 2022,0.0,130.0,2.0,2.0,1.0,bellagio,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.4513691254955156,0.2044622512122155,0.011034996617234,6.0
